"","election","male","occupation","employment","union_both","region","union","degree","quebec","age","religion","vote","income","redistribution","market_liberalism","immigration_rates","traditionalism2","turnout","mip","personal_retrospective","efficacy_external","efficacy_external2","efficacy_internal","political_efficacy","foreign","non_charter_language","language","party_id","income_tertile","income2","sector","occupation3","ideology","traditionalism","trad1","trad2","market1","market2","education","national_retrospective","vote3","postgrad","enviro","pol_interest","satdem","satdem2","household","promise","trust","inequality","efficacy_rich","region2","region3","female","vote2","ndp","liberal","conservative","bloc","green","ndp_vs_right","liberal_vs_right","bloc_vs_right","ndp_vs_liberal","left","right","religion2","catholic","no_religion","occupation2","occupation4","working_class","working_class2","working_class3","working_class4","upper_class","upper_class2","rich","poor","1965","1968","1972","1974","1979","1980","1984","1988","1993","1997","2000","2004","2006","2008","2011","2015","2019","Period","redistribution_reversed","economic","social"
"222","1965",0,5,1,NA,1,NA,0,0,44,1,2,2,NA,NA,NA,NA,1,6,1,1,1,1,1,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"223","1965",0,4,1,NA,1,NA,0,0,33,2,1,3,NA,NA,NA,NA,1,9,0.5,1,1,0,0.666666666666667,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"224","1965",0,2,1,NA,1,NA,0,0,34,1,2,3,NA,NA,NA,NA,1,9,1,1,1,0,0.666666666666667,0,0,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"225","1965",0,NA,1,NA,1,NA,0,0,34,1,2,1,NA,NA,NA,NA,1,0,0.5,1,1,1,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"226","1965",0,3,1,0,1,0,0,0,51,1,0,5,NA,NA,NA,NA,1,0,1,1,1,1,1,0,0,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"227","1965",0,4,1,NA,1,NA,0,0,33,1,NA,5,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"228","1965",1,NA,0,NA,1,NA,0,0,60,1,1,1,NA,NA,NA,NA,1,NA,0.5,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"229","1965",0,4,1,NA,1,NA,0,0,35,1,1,2,NA,NA,NA,NA,1,6,0.5,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"230","1965",0,1,1,NA,NA,NA,0,1,30,1,3,2,NA,NA,NA,NA,1,16,0.5,0,0,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"231","1965",0,3,1,NA,NA,NA,0,1,74,1,NA,1,NA,NA,NA,NA,0,6,0,0,1,1,0.666666666666667,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"232","1965",1,4,1,1,NA,1,0,1,47,1,3,3,NA,NA,NA,NA,1,12,0.5,0,0,1,0.333333333333333,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"233","1965",0,NA,1,NA,NA,NA,0,1,68,1,NA,1,NA,NA,NA,NA,NA,15,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"234","1965",1,4,1,NA,NA,NA,0,1,49,1,3,3,NA,NA,NA,NA,1,7,0.5,0,1,1,0.666666666666667,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"235","1965",1,1,1,0,NA,0,1,1,39,1,3,1,NA,NA,NA,NA,1,7,0.5,1,1,1,1,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"236","1965",0,NA,1,NA,NA,NA,0,1,71,1,1,1,NA,NA,NA,NA,1,15,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"237","1965",1,3,1,NA,NA,NA,0,1,80,1,2,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"238","1965",0,4,1,1,NA,1,0,1,53,1,1,3,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"239","1965",1,NA,1,NA,NA,NA,0,1,74,1,2,1,NA,NA,NA,NA,1,15,0.5,0,0,1,0.333333333333333,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"240","1965",0,5,1,NA,NA,NA,0,1,65,1,0,1,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"241","1965",0,2,1,0,NA,0,0,1,27,1,0,5,NA,NA,NA,NA,1,15,1,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"242","1965",0,NA,0,NA,NA,NA,0,1,51,1,0,1,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"243","1965",0,5,0,1,NA,1,0,1,26,1,3,2,NA,NA,NA,NA,1,12,0.5,0,0,1,0.333333333333333,0,0,0,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"244","1965",0,2,1,0,NA,0,0,1,40,1,1,5,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"245","1965",1,3,1,0,NA,0,0,1,37,1,1,5,NA,NA,NA,NA,1,0,0.5,1,1,1,1,0,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"246","1965",1,4,1,1,NA,1,0,1,39,1,0,3,NA,NA,NA,NA,1,9,0,0,1,1,0.666666666666667,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"247","1965",0,4,1,1,NA,1,0,1,29,1,1,3,NA,NA,NA,NA,1,12,0.5,1,1,NA,1,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"248","1965",0,4,1,1,NA,1,0,1,23,1,3,3,NA,NA,NA,NA,1,9,0.5,0,0,1,0.333333333333333,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"249","1965",0,1,1,0,NA,0,0,1,21,1,3,2,NA,NA,NA,NA,1,16,0.5,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"250","1965",1,NA,1,NA,NA,NA,0,1,90,1,NA,1,NA,NA,NA,NA,0,15,0.5,0,0,1,0.333333333333333,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"251","1965",1,4,0,1,NA,1,0,1,21,1,3,2,NA,NA,NA,NA,1,6,0.5,0,0,0,0,0,0,0,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"252","1965",0,4,1,1,NA,1,0,1,29,1,1,3,NA,NA,NA,NA,1,15,0.5,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"253","1965",0,3,1,NA,NA,NA,0,1,29,1,1,3,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"254","1965",0,1,1,0,NA,0,0,1,34,1,1,5,NA,NA,NA,NA,1,4,1,1,1,1,1,0,0,0,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"255","1965",0,4,1,1,NA,1,0,1,45,1,1,3,NA,NA,NA,NA,1,4,0.5,1,1,0,0.666666666666667,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"256","1965",0,5,1,NA,NA,NA,0,1,32,1,2,2,NA,NA,NA,NA,1,6,0.5,0,1,0,0.333333333333333,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"257","1965",1,1,1,NA,NA,NA,1,1,28,1,0,4,NA,NA,NA,NA,1,16,1,1,0,1,0.666666666666667,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"258","1965",1,3,1,0,NA,0,0,1,54,1,2,2,NA,NA,NA,NA,1,0,0.5,0,0,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"259","1965",1,5,1,NA,NA,NA,0,1,39,1,1,2,NA,NA,NA,NA,1,2,0.5,0,0,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"260","1965",1,5,1,0,NA,0,0,1,30,1,1,2,NA,NA,NA,NA,1,0,0.5,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"261","1965",1,3,1,0,NA,0,0,1,26,1,1,2,NA,NA,NA,NA,1,4,1,1,1,1,1,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"262","1965",0,5,0,NA,NA,NA,0,1,24,1,NA,1,NA,NA,NA,NA,0,0,0.5,1,0,0,0.333333333333333,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"263","1965",1,3,1,0,NA,0,0,1,46,1,1,5,NA,NA,NA,NA,1,12,1,0,0,1,0.333333333333333,0,0,0,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"264","1965",0,3,1,0,NA,0,0,1,43,1,1,4,NA,NA,NA,NA,1,12,1,1,1,1,1,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"265","1965",0,NA,1,NA,NA,NA,0,1,63,1,1,2,NA,NA,NA,NA,1,9,1,0,1,1,0.666666666666667,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"266","1965",1,3,1,0,NA,0,0,1,43,1,1,4,NA,NA,NA,NA,1,7,1,0,0,1,0.333333333333333,0,0,0,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"267","1965",1,4,1,1,NA,1,0,1,46,1,1,2,NA,NA,NA,NA,1,16,1,0,NA,1,0.5,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"268","1965",0,3,1,0,NA,0,1,1,37,1,1,3,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"269","1965",1,NA,0,0,NA,0,0,1,68,1,NA,1,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"270","1965",0,4,1,1,NA,1,0,1,50,1,1,2,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"271","1965",1,2,1,NA,NA,NA,0,1,25,1,NA,5,NA,NA,NA,NA,0,16,1,0,1,1,0.666666666666667,0,0,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"272","1965",0,4,1,NA,NA,NA,0,1,73,1,1,1,NA,NA,NA,NA,1,9,0,0,NA,NA,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
